city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainer,aggregate,rating,featureId,maintainers,curators,sources,certValidation
,Jefferson County,NY,USA,1,,,,1,111755,44.0357125,-75.906548,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1018,,,,
,Monroe County,NY,USA,27,,,,27,742474,43.154810499999996,-77.684384,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1019,,,,
,Montgomery County,NY,USA,2,,,,2,49455,42.910201,-74.4234035,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1020,,,,
,Nassau County,NY,USA,372,,,,372,1358343,40.7528025,-73.5961185,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1021,,,,
,Niagara County,NY,USA,1,,,,1,210433,43.197108,-78.76754700000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1022,,,,
,New York County,NY,USA,2469,,,,2469,1628701,40.7808115,-73.9771565,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1023,,,,
,Oneida County,NY,USA,2,,,,2,229577,43.239273999999995,-75.4779605,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1024,,,,
,Onondaga County,NY,USA,5,,,,5,461809,43.021398,-76.19769550000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1025,,,,
,Ontario County,NY,USA,1,,,,1,109864,42.808147000000005,-77.28751,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1026,,,,
,Orange County,NY,USA,51,,,,51,381951,41.3878105,-74.354217,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1027,,,,
,Putnam County,NY,USA,5,,,,5,98892,41.4244435,-73.7563255,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1028,,,,
,Rensselaer County,NY,USA,6,,,,6,159442,42.711440499999995,-73.5247755,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1029,,,,
,Rockland County,NY,USA,53,,,,53,325695,41.160945,-74.06082649999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1030,,,,
,Saratoga County,NY,USA,18,,,,18,230163,43.0867325,-73.866721,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1031,,,,
,Schenectady County,NY,USA,18,,,,18,155350,42.834184,-74.0573495,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1032,,,,
,Schoharie County,NY,USA,1,,,,1,31097,42.5922875,-74.438129,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1033,,,,
,Suffolk County,NY,USA,178,,,,178,1481093,40.9499955,-72.6766375,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1034,,,,
,Sullivan County,NY,USA,3,,,,3,75498,41.7190175,-74.7567505,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1035,,,,
,Tioga County,NY,USA,1,,,,1,48560,42.2043415,-76.322135,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1036,,,,
,Tompkins County,NY,USA,6,,,,6,102793,42.445197500000006,-76.4683765,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1037,,,,
,Ulster County,NY,USA,10,,,,10,178599,41.878800999999996,-74.345684,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1038,,,,
,Warren County,NY,USA,1,,,,1,64265,43.512905,-73.82637249999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1039,,,,
,Washington County,NY,USA,1,,,,1,61197,43.374883,-73.4390205,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1040,,,,
,Wayne County,NY,USA,1,,,,1,90064,43.178074499999994,-77.0391815,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1041,,,,
,Westchester County,NY,USA,798,,,,798,967612,41.122837000000004,-73.7326465,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1042,,,,
,Wyoming County,NY,USA,2,,,,2,40085,42.694677,-78.2215535,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,1043,,,,
,Total Number of Positive Cases County,NY,USA,4152,,,,4152,,,,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,county,0.5853658536585366,,,,,
,Ashland County,OH,USA,1,,,,1,53745,40.810381,-82.280962,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1044,,,,
,Belmont County,OH,USA,2,,,,2,67505,40.011337999999995,-80.970149,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1045,,,,
,Butler County,OH,USA,8,,,,8,382378,39.441655499999996,-84.5757445,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1046,,,,
,Clark County,OH,USA,1,,,,1,134585,39.90448,-83.7818345,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1047,,,,
,Coshocton County,OH,USA,2,,,,2,36629,40.303628,-81.9059705,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1048,,,,
,Cuyahoga County,OH,USA,53,,,,53,1243857,41.453196000000005,-81.67301699999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1049,,,,
,Darke County,OH,USA,1,,,,1,51323,40.135587,-84.6191565,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1050,,,,
,Delaware County,OH,USA,2,,,,2,204826,40.284922,-82.99676299999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1051,,,,
,Franklin County,OH,USA,10,,,,10,1310300,39.9690415,-83.010875,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1052,,,,
,Geauga County,OH,USA,1,,,,1,94031,41.5314985,-81.19737699999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1053,,,,
,Hamilton County,OH,USA,1,,,,1,816684,39.1670115,-84.539795,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1054,,,,
,Huron County,OH,USA,1,,,,1,58504,41.1414835,-82.5889855,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1055,,,,
,Lake County,OH,USA,2,,,,2,230514,41.712312,-81.2455255,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1056,,,,
,Lorain County,OH,USA,6,,,,6,309461,41.289587999999995,-82.112518,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1057,,,,
,Lucas County,OH,USA,1,,,,1,429899,41.573549,-83.5244735,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1058,,,,
,Mahoning County,OH,USA,5,,,,5,229642,41.0170235,-80.80287200000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1059,,,,
,Medina County,OH,USA,5,,,,5,179146,41.132868,-81.92915450000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1060,,,,
,Miami County,OH,USA,1,,,,1,106222,40.0399055,-84.2296255,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1061,,,,
,Montgomery County,OH,USA,1,,,,1,532331,39.750476500000005,-84.268203,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1062,,,,
,Richland County,OH,USA,1,,,,1,121099,40.772758499999995,-82.532063,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1063,,,,
,Stark County,OH,USA,5,,,,5,371574,40.811817000000005,-81.3683635,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1064,,,,
,Summit County,OH,USA,6,,,,6,541918,41.1288115,-81.5400925,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1065,,,,
,Trumbull County,OH,USA,2,,,,2,198627,41.3175365,-80.76100600000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1066,,,,
,Tuscarawas County,OH,USA,1,,,,1,92176,40.440586499999995,-81.488516,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,county,0.5609756097560976,1067,,,,
,Benton County,OR,USA,2,0,,,2,92101,44.498886,-123.44528700000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1068,,,,
,Clackamas County,OR,USA,6,0,,,6,416075,45.1737,-122.26009400000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1069,,,,
,Deschutes County,OR,USA,6,0,,,6,191996,44.001645499999995,-120.94952,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1070,,,,
,Douglas County,OR,USA,1,0,,,1,110283,43.3222345,-123.0963585,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1071,,,,
,Jackson County,OR,USA,2,0,,,2,219564,42.4995805,-122.756742,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1072,,,,
,Klamath County,OR,USA,1,0,,,1,67653,42.804975999999996,-121.58491599999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1073,,,,
,Lane County,OR,USA,2,1,,,1,379611,43.863845,-122.963617,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1074,,,,
,Linn County,OR,USA,18,0,,,18,127335,44.496468,-122.5272075,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1075,,,,
,Marion County,OR,USA,13,0,,,13,346868,44.984239,-122.4575375,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1076,,,,
,Multnomah County,OR,USA,7,1,,,6,811880,45.580658,-122.374808,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1077,,,,
,Polk County,OR,USA,1,0,,,1,85234,44.8977695,-123.38289850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1078,,,,
,Umatilla County,OR,USA,2,0,,,2,77516,45.4984405,-118.7037805,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1079,,,,
,Washington County,OR,USA,25,1,,,24,597695,45.5483985,-123.114875,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1080,,,,
,Yamhill County,OR,USA,2,0,,,2,107002,45.254474,-123.31725850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,county,0.6829268292682927,1081,,,,
,Campbell County,TN,USA,1,,,,1,39583,36.3848795,-84.138375,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1082,,,,
,Cheatham County,TN,USA,1,,,,1,40439,36.248385999999996,-87.0963775,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1083,,,,
,Cumberland County,TN,USA,1,,,,1,59673,35.9586935,-84.974996,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1084,,,,
,Davidson County,TN,USA,75,,,,75,692587,36.186859999999996,-86.7851325,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1085,,,,
,Dyer County,TN,USA,1,,,,1,37320,36.0468635,-89.4437795,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1086,,,,
,Hamilton County,TN,USA,1,,,,1,364286,35.2208105,-85.20821749999999,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1087,,,,
,Jefferson County,TN,USA,1,,,,1,54012,36.039116,-83.47225449999999,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1088,,,,
,Knox County,TN,USA,2,,,,2,465289,35.9910705,-83.96127200000001,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1089,,,,
,Montgomery County,TN,USA,1,,,,1,205950,36.477428,-87.3780645,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1090,,,,
,Robertson County,TN,USA,2,,,,2,71012,36.501744,-86.8573125,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1091,,,,
,Rutherford County,TN,USA,1,,,,1,324890,35.8595905,-86.4205235,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1092,,,,
,Sevier County,TN,USA,1,,,,1,97892,35.8029015,-83.5242525,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1093,,,,
,Shelby County,TN,USA,4,,,,4,935764,35.2013885,-89.97153700000001,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1094,,,,
,Sullivan County,TN,USA,1,,,,1,157668,36.5043,-82.2645105,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1095,,,,
,Sumner County,TN,USA,3,,,,3,187149,36.448775,-86.4801315,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1096,,,,
,Williamson County,TN,USA,30,,,,30,231729,35.875785500000006,-86.90776349999999,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1097,,,,
,Wilson County,TN,USA,1,,,,1,140625,36.156231000000005,-86.30456749999999,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,1098,,,,
,Residents of Other States/Countries County,TN,USA,26,,,,26,,,,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,,,,,
,Unknown County,TN,USA,1,,,,1,,,,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,,,,,
,Grand Total County,TN,USA,154,,,,154,,,,https://www.tn.gov/health/cedep/ncov.html,,county,0.5853658536585366,,,,,
,Bell County,TX,USA,1,,,,1,355642,31.0362865,-97.4920175,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1099,,,,
,Bexar County,TX,USA,6,,,,6,1986049,29.4374885,-98.4636305,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1100,,,,
,Bowie County,TX,USA,1,,,,1,94324,33.474644999999995,-94.394897,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1101,,,,
,Brazoria County,TX,USA,2,,,,2,370200,29.2119295,-95.46632349999999,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1102,,,,
,Brazos County,TX,USA,1,,,,1,226758,30.652012499999998,-96.3408385,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1103,,,,
,Collin County,TX,USA,7,,,,7,1005146,33.193628000000004,-96.569696,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1104,,,,
,Dallas County,TX,USA,20,,,,20,2637772,32.767269,-96.7776255,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1105,,,,
,Denton County,TX,USA,4,,,,4,859064,33.209002,-97.116242,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1106,,,,
,DeWitt County,TX,USA,1,,,,1,20187,29.098894,-97.365744,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1107,,,,
,El Paso County,TX,USA,3,,,,3,840758,31.6946625,-106.299987,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1108,,,,
,Fort Bend County,TX,USA,9,,,,9,787858,29.525435,-95.75651500000001,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1109,,,,
,Galveston County,TX,USA,2,,,,2,337890,29.3376555,-94.8019735,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1110,,,,
,Gregg County,TX,USA,1,,,,1,123707,32.5138005,-94.78307699999999,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1111,,,,
,Harris County,TX,USA,10,,,,10,4698619,29.833973999999998,-95.43486150000001,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1112,,,,
,Hays County,TX,USA,3,,,,3,222631,30.054378,-98.0039075,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1113,,,,
,Johnson County,TX,USA,2,,,,2,171361,32.3445445,-97.3516285,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1114,,,,
,Lavaca County,TX,USA,1,,,,1,20110,29.347974999999998,-96.9003315,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1115,,,,
,Matagorda County,TX,USA,3,,,,3,36552,28.8068055,-95.943229,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1116,,,,
,McLennan County,TX,USA,6,,,,6,254607,31.553646999999998,-97.20317650000001,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1117,,,,
,Medina County,TX,USA,1,,,,1,50921,29.3905715,-99.1093215,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1118,,,,
,Montgomery County,TX,USA,3,,,,3,590925,30.3290225,-95.463474,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1119,,,,
,Rusk County,TX,USA,1,,,,1,54450,32.124975,-94.719045,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1120,,,,
,Smith County,TX,USA,5,,,,5,230221,32.4112925,-95.2899065,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1121,,,,
,Tarrant County,TX,USA,5,,,,5,2084931,32.7714195,-97.29143450000001,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1122,,,,
,Travis County,TX,USA,7,,,,7,1248743,30.326374,-97.771258,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1123,,,,
,Webb County,TX,USA,1,,,,1,275910,27.732308,-99.505112,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1124,,,,
,Williamson County,TX,USA,2,,,,2,566719,30.654515500000002,-97.6025525,https://www.dshs.state.tx.us/news/updates.shtm,,county,0.5609756097560976,1125,,,,
,Benton County,WA,USA,1,1,,,0,201877,46.281031,-119.40769,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1126,,,,
,Chelan County,WA,USA,2,0,,,2,77036,47.905806999999996,-120.52038999999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1127,,,,
,Clallam County,WA,USA,1,0,,,1,76737,48.12876,-123.825558,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1128,,,,
,Clark County,WA,USA,4,3,,,1,481857,45.80125099999999,-122.5203415,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1129,,,,
,Columbia County,WA,USA,1,0,,,1,4059,46.3118295,-117.92289099999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1130,,,,
,Franklin County,WA,USA,2,0,,,2,94347,46.465897,-118.8288585,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1131,,,,
,Grant County,WA,USA,8,1,,,7,97331,47.293631,-119.508134,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1132,,,,
,Grays Harbor County,WA,USA,1,0,,,1,73901,47.162482,-123.756045,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1133,,,,
,Island County,WA,USA,17,1,,,16,84460,48.157794,-122.559821,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1134,,,,
,Jefferson County,WA,USA,4,0,,,4,31729,47.8304245,-123.61055200000001,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1135,,,,
,King County,WA,USA,693,60,,,633,2233163,47.4324805,-121.7969185,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1136,,,,
,Kitsap County,WA,USA,12,0,,,12,269805,47.6719585,-122.7433825,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1137,,,,
,Kittitas County,WA,USA,4,0,,,4,47364,47.167153,-120.688514,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1138,,,,
,Klickitat County,WA,USA,2,0,,,2,22107,45.825073,-120.739452,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1139,,,,
,Lewis County,WA,USA,1,0,,,1,79604,46.5893095,-122.3615475,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1140,,,,
,Lincoln County,WA,USA,1,0,,,1,10740,47.609032,-118.399462,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1141,,,,
,Mason County,WA,USA,1,0,,,1,65507,47.344863000000004,-123.153076,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1142,,,,
,Pierce County,WA,USA,75,1,,,74,891299,47.066154,-122.10319799999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1143,,,,
,Skagit County,WA,USA,18,0,,,18,128206,48.476543,-121.712645,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1144,,,,
,Snohomish County,WA,USA,348,7,,,341,814901,48.037258,-121.65598399999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1145,,,,
,Spokane County,WA,USA,9,0,,,9,514631,47.653568500000006,-117.431769,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1146,,,,
,Thurston County,WA,USA,6,0,,,6,286419,46.9761355,-122.7023935,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1147,,,,
,Whatcom County,WA,USA,7,0,,,7,225685,48.821715499999996,-121.884438,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1148,,,,
,Yakima County,WA,USA,7,0,,,7,251446,46.564808,-120.69510149999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,1149,,,,
,(unassigned),WA,USA,151,0,,,151,,,,https://www.doh.wa.gov/Emergencies/Coronavirus,,county,0.6341463414634146,,,,,
,Bayfield County,WI,USA,1,,,,1,15042,46.5779685,-91.1523555,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,county,0.6097560975609756,1150,,,,
,Brown County,WI,USA,2,,,,2,263378,44.460046000000006,-88.00379000000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,county,0.6097560975609756,1151,,,,
,Calumet County,WI,USA,1,,,,1,50159,44.0678065,-88.22310949999999,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,county,0.6097560975609756,1152,,,,
,Columbia County,WI,USA,4,,,,4,57358,43.46226849999999,-89.39524750000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,county,0.6097560975609756,1153,,,,
