city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,rating,featureId,aggregate
,Columbia County,WA,USA,1,0,,,1,4059,46.3118295,-117.92289099999999,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,945,county
,Franklin County,WA,USA,1,0,,,1,94347,46.465897,-118.8288585,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,946,county
,Grant County,WA,USA,8,1,,,7,97331,47.293631,-119.508134,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,947,county
,Grays Harbor County,WA,USA,1,0,,,1,73901,47.162482,-123.756045,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,948,county
,Island County,WA,USA,16,0,,,16,84460,48.157794,-122.559821,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,949,county
,Jefferson County,WA,USA,4,0,,,4,31729,47.8304245,-123.61055200000001,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,950,county
,King County,WA,USA,562,56,,,506,2233163,47.4324805,-121.7969185,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,951,county
,Kitsap County,WA,USA,9,0,,,9,269805,47.6719585,-122.7433825,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,952,county
,Kittitas County,WA,USA,4,0,,,4,47364,47.167153,-120.688514,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,953,county
,Klickitat County,WA,USA,1,0,,,1,22107,45.825073,-120.739452,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,954,county
,Lewis County,WA,USA,1,0,,,1,79604,46.5893095,-122.3615475,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,955,county
,Lincoln County,WA,USA,1,0,,,1,10740,47.609032,-118.399462,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,956,county
,Mason County,WA,USA,1,0,,,1,65507,47.344863000000004,-123.153076,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,957,county
,Pierce County,WA,USA,56,0,,,56,891299,47.066154,-122.10319799999999,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,958,county
,Skagit County,WA,USA,14,0,,,14,128206,48.476543,-121.712645,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,959,county
,Snohomish County,WA,USA,310,6,,,304,814901,48.037258,-121.65598399999999,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,960,county
,Spokane County,WA,USA,4,0,,,4,514631,47.653568500000006,-117.431769,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,961,county
,Thurston County,WA,USA,6,0,,,6,286419,46.9761355,-122.7023935,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,962,county
,Whatcom County,WA,USA,7,0,,,7,225685,48.821715499999996,-121.884438,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,963,county
,Yakima County,WA,USA,7,0,,,7,251446,46.564808,-120.69510149999999,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,964,county
,(unassigned),WA,USA,167,0,,,167,,,,https://www.doh.wa.gov/Emergencies/Coronavirus,0.6341463414634146,,county
,,WA,USA,1187,66,,,1121,7614893,47.27941361449236,-120.80671709265283,https://www.doh.wa.gov/Emergencies/Coronavirus,0.5365853658536586,965,county
,San Francisco County,CA,USA,51,0,,,51,883305,37.7901875,-122.4356335,https://www.sfdph.org/dph/alerts/coronavirus.asp,0.3902439024390244,966,
,San Mateo County,CA,USA,80,1,,,79,769545,37.407824500000004,-122.30050299999999,https://www.smchealth.org/coronavirus,0.4146341463414634,967,
,Alameda County,CA,USA,31,,,,31,1666753,37.6801065,-121.9024445,http://www.acphd.org/2019-ncov.aspx,0.21951219512195122,968,
,Sonoma County,CA,USA,0,,,,0,499942,38.4810965,-122.946388,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,0.3170731707317073,969,
,Santa Cruz County,CA,USA,0,,,,0,274255,37.0683515,-121.94941800000001,http://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,0.2926829268292683,970,
,Santa Clara County,CA,USA,175,6,,,169,1937570,37.190824000000006,-121.70515,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/home.aspx,0.4146341463414634,971,
,Solano County,CA,USA,8,,,,8,446610,38.2871145,-122.0001255,http://www.solanocounty.com/depts/ph/coronavirus.asp,0.2926829268292683,972,
,Contra Costa County,CA,USA,41,0,,,41,1150215,37.9092535,-121.983341,https://www.coronavirus.cchealth.org/,0.4146341463414634,973,
,Stanislaus County,CA,USA,5,,,,5,549815,37.606097500000004,-120.937052,http://www.schsa.org/PublicHealth/pages/corona-virus/,0.2926829268292683,974,
,Yolo County,CA,USA,5,,,,5,220408,38.619189,-121.962515,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019,0.3170731707317073,975,
,Sacramento County,CA,USA,40,2,,,38,1540975,38.377659,-121.444773,https://www.saccounty.net/COVID-19/Pages/default.aspx,0.4146341463414634,976,
,Fresno County,CA,USA,3,0,,,3,994400,36.7464615,-119.6396585,https://www.co.fresno.ca.us/departments/public-health/covid-19,0.4146341463414634,977,
,Madera County,CA,USA,1,,,,1,157672,37.273546499999995,-119.7828125,https://www.maderacounty.com/government/public-health/health-updates/corona-virus,0.3170731707317073,978,
,Placer County,CA,USA,9,1,,,8,393149,39.0142165,-120.7434505,https://www.placer.ca.gov/6448/Cases-in-Placer,0.4146341463414634,979,
,Shasta County,CA,USA,1,,,,1,180040,40.7359105,-122.192699,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,0.3170731707317073,980,
,Los Angeles County,CA,USA,190,1,,,189,10105518,33.8115605,-118.29563049999999,http://www.publichealth.lacounty.gov/media/Coronavirus/,0.3902439024390244,981,
,San Bernardino County,CA,USA,5,,,,5,2171603,34.840230000000005,-115.96848299999999,http://wp.sbcounty.gov/dph/coronavirus/,0.2926829268292683,982,
,San Joaquin County,CA,USA,14,2,,,12,752660,37.891017500000004,-121.2534915,http://www.sjcphs.org/coronavirus.aspx#res,0.4146341463414634,983,
,Merced County,CA,USA,0,0,0,,0,274765,37.1868725,-120.649022,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,0.5121951219512195,984,
,Marin County,CA,USA,15,,,,15,259666,38.071675,-122.731167,https://coronavirus.marinhhs.org/surveillance,0.3170731707317073,985,
,Butte County,CA,USA,0,,,,0,231256,39.723763,-121.57306299999999,https://www.buttecounty.net/publichealth,0.3170731707317073,986,
,Calaveras County,CA,USA,2,,,,2,45602,38.170645500000006,-120.507724,https://covid19.calaverasgov.us/,0.3170731707317073,987,
,Colusa County,CA,USA,0,,,,0,21627,39.169222000000005,-122.2913685,http://www.countyofcolusa.org/99/Public-Health,0.2926829268292683,988,
,Del Norte County,CA,USA,0,,,18,0,27828,41.6909115,-123.88695,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,0.3902439024390244,989,
,Glenn County,CA,USA,0,,,,0,28047,39.5913755,-122.405772,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,0.3170731707317073,990,
,Kings County,CA,USA,0,,,,0,151366,36.139044999999996,-119.8948375,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19/-fsiteid-1,0.3170731707317073,991,
,Mendocino County,CA,USA,1,,,,1,87606,39.380249,-123.422765,https://www.mendocinocounty.org/community/novel-coronavirus,0.3170731707317073,992,
,Orange County,CA,USA,0,0,,,0,3185968,33.66652,-117.76484500000001,http://www.ochealthinfo.com/phs/about/epidasmt/epi/dip/prevention/novel_coronavirus,0.3902439024390244,993,
,Riverside County,CA,USA,16,,,,16,2450758,33.752829500000004,-116.05561750000001,https://www.rivcoph.org/coronavirus,0.3170731707317073,994,
,Mono County,CA,USA,0,,,,0,14250,38.088132,-118.73838749999999,https://monocovid19-monomammoth.hub.arcgis.com/,0.3170731707317073,995,
,San Diego County,CA,USA,0,,,0,0,3343364,33.01959050000001,-116.83848499999999,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html,0.4146341463414634,996,
,Ventura County,CA,USA,0,,,0,0,850967,34.058353,-119.1057185,https://www.ventura.org/covid19/,0.3902439024390244,997,
,Brown County,WI,USA,1,,,,1,263378,44.460046000000006,-88.00379000000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,998,county
,Dane County,WI,USA,23,,,,23,542364,43.069541,-89.4235435,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,999,county
,Fond du Lac County,WI,USA,12,,,,12,103066,43.7405715,-88.5234625,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1000,county
,Kenosha County,WI,USA,4,,,,4,169290,42.5808145,-88.053184,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1001,county
,La Crosse County,WI,USA,1,,,,1,118230,43.90481,-91.1678275,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1002,county
,Milwaukee County,WI,USA,47,,,,47,948201,43.017386,-87.94847250000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1003,county
,Outagamie County,WI,USA,1,,,,1,187365,44.416275999999996,-88.46518649999999,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1004,county
,Pierce County,WI,USA,1,,,,1,42555,44.7007885,-92.47159500000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1005,county
,Racine County,WI,USA,1,,,,1,196584,42.72707,-88.0365295,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1006,county
,Sheboygan County,WI,USA,4,,,,4,115456,43.7172725,-87.9311795,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1007,county
,Washington County,WI,USA,2,,,,2,135693,43.3678245,-88.2293215,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1008,county
,Waukesha County,WI,USA,5,,,,5,403072,43.018702,-88.30268950000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1009,county
,Winnebago County,WI,USA,3,,,,3,171020,44.0685395,-88.644934,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1010,county
,Wood County,WI,USA,1,,,,1,73055,44.466415999999995,-90.02142649999999,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1011,county
,,WI,USA,106,,,1683,106,5822434,44.89991863863423,-89.56690985655462,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,0.6097560975609756,1012,county
,Beadle County,SD,USA,1,,,,1,18883,44.414696,-98.279395,https://doh.sd.gov/news/Coronavirus.aspx#SD,0.5853658536585366,1013,county
,Bon Homme County,SD,USA,1,,,,1,6980,42.965534500000004,-97.899183,https://doh.sd.gov/news/Coronavirus.aspx#SD,0.5853658536585366,1014,county
,Charles Mix County,SD,USA,1,,,,1,9338,43.1683905,-98.6895585,https://doh.sd.gov/news/Coronavirus.aspx#SD,0.5853658536585366,1015,county
,Davison County,SD,USA,1,,,,1,19790,43.6746775,-98.145127,https://doh.sd.gov/news/Coronavirus.aspx#SD,0.5853658536585366,1016,county
,McCook County,SD,USA,1,,,,1,5546,43.674370999999994,-97.368803,https://doh.sd.gov/news/Coronavirus.aspx#SD,0.5853658536585366,1017,county
,Minnehaha County,SD,USA,5,,,,5,192876,43.674592,-96.7912635,https://doh.sd.gov/news/Coronavirus.aspx#SD,0.5853658536585366,1018,county
,Pennington County,SD,USA,1,,,,1,111729,44.098381,-103.02822599999999,https://doh.sd.gov/news/Coronavirus.aspx#SD,0.5853658536585366,1019,county
,Bear River County,UT,USA,0,,,,0,,,,https://coronavirus.utah.gov/latest/,0.5853658536585366,,county
,Central Utah County,UT,USA,0,,,,0,,,,https://coronavirus.utah.gov/latest/,0.5853658536585366,,county
,Davis County,UT,USA,0,,,,0,351713,40.963095499999994,-112.115984,https://coronavirus.utah.gov/latest/,0.5853658536585366,1020,county
,Salt Lake County,UT,USA,2,,,,2,1152633,40.66808399999999,-111.9083075,https://coronavirus.utah.gov/latest/,0.5853658536585366,1021,county
,San Juan County,UT,USA,0,,,,0,15449,37.748977499999995,-110.226921,https://coronavirus.utah.gov/latest/,0.5853658536585366,1022,county
,Southeast Utah County,UT,USA,0,,,,0,,,,https://coronavirus.utah.gov/latest/,0.5853658536585366,,county
,Southwest Utah County,UT,USA,0,,,,0,,,,https://coronavirus.utah.gov/latest/,0.5853658536585366,,county
,Summit County,UT,USA,7,,,,7,41933,40.9000835,-110.82489050000001,https://coronavirus.utah.gov/latest/,0.5853658536585366,1023,county
,Tooele County,UT,USA,0,,,,0,69907,40.490421,-113.09571600000001,https://coronavirus.utah.gov/latest/,0.5853658536585366,1024,county
,Tri County,UT,USA,0,,,,0,,,,https://coronavirus.utah.gov/latest/,0.5853658536585366,,county
,Utah County,UT,USA,1,,,,1,622213,40.176925999999995,-111.5347685,https://coronavirus.utah.gov/latest/,0.5853658536585366,1025,county
,Wasatch County,UT,USA,0,,,,0,33240,40.294765,-111.25642,https://coronavirus.utah.gov/latest/,0.5853658536585366,1026,county
,Weber-Morgan County,UT,USA,0,,,,0,,,,https://coronavirus.utah.gov/latest/,0.5853658536585366,,county
,Allegheny,PA,USA,11,0,,,11,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Beaver,PA,USA,2,0,,,2,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Berks,PA,USA,1,0,,,1,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Bucks,PA,USA,9,0,,,9,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Chester,PA,USA,9,0,,,9,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Cumberland,PA,USA,10,0,,,10,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Delaware,PA,USA,14,0,,,14,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Lackawanna,PA,USA,1,0,,,1,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
,Lehigh,PA,USA,1,0,,,1,,,,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,0.6829268292682927,,county
