city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainers,curators,aggregate,rating,tz,featureId,sources
,Fulton County,NY,USA,1,,,,,53591,43.135968500000004,-74.43560049999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2560,
,Genesee County,NY,USA,6,,,,,57511,42.998157500000005,-78.18481299999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2561,
,Greene County,NY,USA,6,,,,,47491,42.28041,-74.1565635,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2562,
,Hamilton County,NY,USA,2,,,,,4434,43.667618000000004,-74.457387,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2563,
,Herkimer County,NY,USA,9,,,,,61833,43.460950999999994,-74.957551,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2564,
,Jefferson County,NY,USA,3,,,,,111755,44.0357125,-75.906548,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2565,
,Livingston County,NY,USA,3,,,,,63227,42.729794,-77.77374599999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2566,
,Madison County,NY,USA,17,,,,,70795,42.954504,-75.61647049999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2567,
,Monroe County,NY,USA,160,,,,,742474,43.154810499999996,-77.684384,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2568,
,Montgomery County,NY,USA,5,,,,,49455,42.910201,-74.4234035,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2569,
,Nassau County,NY,USA,4657,,,,,1358343,40.7528025,-73.5961185,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2570,
,Niagara County,NY,USA,23,,,,,210433,43.197108,-78.76754700000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2571,
New York City,,NY,USA,25398,,,,,8398748,40.70684,-73.978335,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.35294117647058826,"[""America/New_York""]",2572,
,Oneida County,NY,USA,13,,,,,229577,43.239273999999995,-75.4779605,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2573,
,Onondaga County,NY,USA,115,,,,,461809,43.021398,-76.19769550000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2574,
,Ontario County,NY,USA,14,,,,,109864,42.808147000000005,-77.28751,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2575,
,Orange County,NY,USA,910,,,,,381951,41.3878105,-74.354217,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2576,
,Orleans County,NY,USA,3,,,,,40612,43.252562,-78.23101,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2577,
,Oswego County,NY,USA,4,,,,,117898,43.431290000000004,-76.186661,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2578,
,Otsego County,NY,USA,5,,,,,59749,42.611257,-75.022975,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2579,
,Putnam County,NY,USA,111,,,,,98892,41.4244435,-73.7563255,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2580,
,Rensselaer County,NY,USA,35,,,,,159442,42.711440499999995,-73.5247755,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2581,
,Rockland County,NY,USA,1457,,,,,325695,41.160945,-74.06082649999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2582,
,Saratoga County,NY,USA,82,,,,,230163,43.0867325,-73.866721,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2583,
,Schenectady County,NY,USA,66,,,,,155350,42.834184,-74.0573495,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2584,
,Schoharie County,NY,USA,3,,,,,31097,42.5922875,-74.438129,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2585,
,St. Lawrence County,NY,USA,3,,,,,108047,44.533125,-75.1928715,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2586,
,Steuben County,NY,USA,12,,,,,95796,42.289595500000004,-77.35747950000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2587,
,Suffolk County,NY,USA,3385,,,,,1481093,40.9499955,-72.6766375,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2588,
,Sullivan County,NY,USA,64,,,,,75498,41.7190175,-74.7567505,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2589,
,Tioga County,NY,USA,2,,,,,48560,42.2043415,-76.322135,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2590,
,Tompkins County,NY,USA,26,,,,,102793,42.445197500000006,-76.4683765,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2591,
,Ulster County,NY,USA,98,,,,,178599,41.878800999999996,-74.345684,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2592,
,Warren County,NY,USA,8,,,,,64265,43.512905,-73.82637249999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2593,
,Washington County,NY,USA,6,,,,,61197,43.374883,-73.4390205,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2594,
,Wayne County,NY,USA,11,,,,,90064,43.178074499999994,-77.0391815,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2595,
,Westchester County,NY,USA,7187,,,,,967612,41.122837000000004,-73.7326465,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2596,
,Wyoming County,NY,USA,7,,,,,40085,42.694677,-78.2215535,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2597,
,,NY,USA,44635,,,,,19453561,42.76080525150005,-75.8409706677239,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.3137254901960784,"[""America/New_York""]",2598,
,Bronx County,NY,USA,4880,,,,,1432132,40.852098999999995,-73.849268,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2599,
,Kings County,NY,USA,7091,,,,,2582830,40.6527265,-73.9378885,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2600,
,New York County,NY,USA,4627,,,,,1628701,40.7808115,-73.9771565,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2601,
,Queens County,NY,USA,8529,,,,,2278906,40.6741685,-73.8316885,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2602,
,Richmond County,NY,USA,1534,,,,,476179,40.572351999999995,-74.1546065,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2603,
,Cattaraugus County,NY,USA,0,,,,,76840,42.268868,-78.6846965,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2604,
,Lewis County,NY,USA,0,,,,,26447,43.8187055,-75.480347,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2605,
,Schuyler County,NY,USA,0,,,,,17912,42.3902555,-76.863253,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2606,
,Seneca County,NY,USA,0,,,,,34300,42.782786,-76.7822575,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2607,
,Yates County,NY,USA,0,,,,,24841,42.611807999999996,-77.1284555,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,,,county,0.39215686274509803,"[""America/New_York""]",2608,
,Adair County,OK,USA,3,,,,,22082,35.900225500000005,-94.63999,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2609,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Bryan County,OK,USA,1,,,,,47192,33.9218635,-96.1917675,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2610,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Caddo County,OK,USA,1,,,,,28977,35.203258000000005,-98.35759999999999,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2611,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Canadian County,OK,USA,11,,,,,144447,35.524866,-97.9923445,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2612,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Carter County,OK,USA,1,,,,,48177,34.289028,-97.24803650000001,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2613,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Cherokee County,OK,USA,1,,,,,48675,35.9000855,-95.039383,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2614,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Choctaw County,OK,USA,1,,,,,14668,34.011636499999994,-95.573733,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2615,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Cleveland County,OK,USA,39,,,,,281669,35.152772,-97.4068215,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2616,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Comanche County,OK,USA,6,,,,,120422,34.630707,-98.457611,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2617,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Craig County,OK,USA,1,,,,,14306,36.7547165,-95.212558,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2618,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Creek County,OK,USA,14,,,,,71604,35.901279,-96.3254925,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2619,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Custer County,OK,USA,3,,,,,29036,35.6383705,-99.0001005,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2620,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Delaware County,OK,USA,2,,,,,42733,36.4160105,-94.7871035,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2621,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Garvin County,OK,USA,2,,,,,27811,34.6809755,-97.3003765,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2622,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Grady County,OK,USA,2,,,,,55551,35.029515,-97.8820565,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2623,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Jackson County,OK,USA,1,,,,,24949,34.5953995,-99.444509,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2624,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Kay County,OK,USA,17,,,,,44161,36.79643,-97.10614849999999,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2625,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Latimer County,OK,USA,1,,,,,10231,34.869625,-95.221091,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2626,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Lincoln County,OK,USA,3,,,,,34920,35.7023485,-96.881069,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2627,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Logan County,OK,USA,3,,,,,47291,35.944552,-97.4080505,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2628,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Mayes County,OK,USA,2,,,,,41107,36.29239200000001,-95.22285099999999,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2629,"[{""name"":""Oklahoma State Deparment of Health""}]"
,McClain County,OK,USA,2,,,,,39985,35.0959815,-97.3010905,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2630,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Muskogee County,OK,USA,5,,,,,68362,35.559533,-95.40809899999999,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2631,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Noble County,OK,USA,3,,,,,11289,36.3795195,-97.17481000000001,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2632,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Oklahoma County,OK,USA,94,,,,,792582,35.551415,-97.4075535,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2633,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Okmulgee County,OK,USA,2,,,,,38335,35.6168555,-95.9529005,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2634,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Osage County,OK,USA,5,,,,,47014,36.58029,-96.5324585,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2635,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Ottawa County,OK,USA,1,,,,,31175,36.833646,-94.8276855,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2636,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Pawnee County,OK,USA,14,,,,,16390,36.3621465,-96.63770650000001,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2637,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Payne County,OK,USA,7,,,,,82040,36.093742000000006,-96.9876145,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2638,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Pittsburg County,OK,USA,2,,,,,43877,34.94721,-95.72063800000001,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2639,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Pontotoc County,OK,USA,2,,,,,38247,34.7348765,-96.669329,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2640,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Pottawatomie County,OK,USA,2,,,,,72679,35.1819675,-96.883024,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2641,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Sequoyah County,OK,USA,1,,,,,41179,35.4657285,-94.781826,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2642,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Stephens County,OK,USA,1,,,,,43265,34.485197,-97.8522355,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2643,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Tulsa County,OK,USA,49,,,,,648360,36.139793,-96.029769,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2644,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Wagoner County,OK,USA,8,,,,,80110,35.963955,-95.51395500000001,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2645,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Washington County,OK,USA,9,,,,,51843,36.711448000000004,-95.89391549999999,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2646,"[{""name"":""Oklahoma State Deparment of Health""}]"
,,OK,USA,322,,,,,3956971,35.32361248602737,-98.71994022800911,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.3137254901960784,"[""America/Chicago""]",2647,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Alfalfa County,OK,USA,0,,,,,5754,36.731050499999995,-98.3246375,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2648,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Atoka County,OK,USA,0,,,,,13838,34.4186275,-96.03967,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2649,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Beaver County,OK,USA,0,,,,,5319,36.750723,-100.478358,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2650,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Beckham County,OK,USA,0,,,,,21709,35.269486,-99.680304,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2651,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Blaine County,OK,USA,0,,,,,9485,35.8582085,-98.42187,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2652,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Cimarron County,OK,USA,0,,,,,2153,36.750553499999995,-102.51538450000001,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2653,"[{""name"":""Oklahoma State Deparment of Health""}]"
,Coal County,OK,USA,0,,,,,5520,34.5929905,-96.302869,https://coronavirus.health.ok.gov/,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2654,"[{""name"":""Oklahoma State Deparment of Health""}]"
